Event_ID,Event_Date,Source_Name,Source_Sectors,Source_Country,Event_Text,CAMEO_Code,Intensity,Target_Name,Target_Sectors,Target_Country,Story_ID,Sentence_Number,Publisher,City,District,Province,Country,Latitude,Longitude,CAMEO_Code_Modified
17098354,2011-02-02,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7652167,1,The Christian Science Monitor,,,,Egypt,30.0626,31.2497,141
17098360,2011-02-02,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,7652186,3,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17098364,2011-02-02,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7652195,1,Al Jazeera English,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17098366,2011-02-02,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7652197,5,Al Jazeera English,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17098368,2011-02-02,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7652197,6,Al Jazeera English,Dokki,,Muhafazat al Jizah,Egypt,30.0382,31.2113,141
17098398,2011-02-02,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7652274,3,The Christian Science Monitor,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17098400,2011-02-02,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7652274,6,The Christian Science Monitor,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17098440,2011-02-02,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7652345,1,Al Jazeera English,,,,Egypt,30.0626,31.2497,141
17098500,2011-02-02,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Egypt,,Egypt,7652417,1,Al Arabiya,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17098502,2011-02-02,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Attacker (Egypt),"Dissident,Criminals / Gangs",Egypt,7652417,1,Al Arabiya,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17098671,2011-02-02,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8282227,1,The New York Times,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17098798,2011-02-02,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8282359,4,Deutsche Welle,,,,Egypt,30.0626,31.2497,141
17098867,2011-02-02,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate for leadership change,1411,-6.5,Head of Government (Egypt),"Executive Office,Government,Executive",Egypt,8282419,2,Trend News Agency (Azerbaijan),Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,1411
17098949,2011-02-02,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate for leadership change,1411,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,8282490,3,BBC Monitoring South Asia,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,1411
17099078,2011-02-02,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8282574,4,Deutsche Welle,,,,Egypt,30.0626,31.2497,141
17099212,2011-02-02,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Government (Egypt),Government,Egypt,8282644,1,Agence France-Presse,,,,Egypt,30.0626,31.2497,141
17099230,2011-02-02,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate for leadership change,1411,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,8282652,4,Associated Press Newswires,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,1411
17099370,2011-02-02,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8282741,4,Reuters News,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17099455,2011-02-02,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8282819,2,BBC Monitoring Middle East,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17099511,2011-02-02,Activist (Egypt),"Human Rights IGOs,Nongovernmental Organization (International),Human Rights NGOs,Nongovernmental Organizations / Activists",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8282890,1,BBC Monitoring South Asia,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17099513,2011-02-02,Student (Egypt),"Social,Education",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8282890,2,BBC Monitoring South Asia,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17099526,2011-02-02,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,8282904,1,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17099538,2011-02-02,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8282921,1,BBC Monitoring Newsfile,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17099544,2011-02-02,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8282923,4,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17099620,2011-02-02,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8282967,5,The Scotsman,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17099641,2011-02-02,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,8282987,4,Reuters News,Ismailia,,Ismailia Governorate,Egypt,30.6043,32.2723,145
17099635,2011-02-02,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Military Personnel - Special (Egypt),"Government,Military",Egypt,8282987,5,Reuters News,Ismailia,,Ismailia Governorate,Egypt,30.6043,32.2723,141
17099691,2011-02-02,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate for leadership change,1411,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,8283017,1,Reuters News,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,1411
17099726,2011-02-02,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8283037,1,Xinhua News Agency,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17099728,2011-02-02,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,8283037,5,Xinhua News Agency,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17099746,2011-02-02,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,8283043,5,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17099781,2011-02-02,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8283057,2,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17099783,2011-02-02,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,8283058,1,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
17099839,2011-02-02,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Egypt,,Egypt,8283096,2,Xinhua News Agency,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17099837,2011-02-02,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,8283096,6,Xinhua News Agency,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17099851,2011-02-02,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Obstruct passage, block",144,-7.5,Unspecified Actor,Unspecified,,8283104,2,Reuters News,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,144
17093150,2011-02-02,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,"Protest violently, riot",145,-7.5,Unspecified Actor,Unspecified,,13429949,1,Trend News Agency (Azerbaijan),Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17093166,2011-02-02,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Police (Egypt),"Police,Government",Egypt,13429961,2,Reuters News,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17093200,2011-02-02,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,National Democratic Party,"(National) Major Party,Ideological,Parties,Center Left",Suriname,13430004,4,Trend News Agency (Azerbaijan),Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17093281,2011-02-02,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,13430098,5,Reuters News,,,,Egypt,30.0626,31.2497,141
17093378,2011-02-02,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,13430346,1,Al Arabiya,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17095833,2011-02-02,People Associated with the Opposition (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,33221709,3,Le Monde,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17103928,2011-02-03,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,6913790,1,Dow Jones News Service,Alexandria,,Muhafazat al Iskandariyah,Egypt,31.2156,29.9553,141
17103954,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,6913944,1,Kyodo News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17103986,2011-02-03,Citizen (United States),"Social,General Population / Civilian / Social",United States,"Protest violently, riot",145,-7.5,Unspecified Actor,Unspecified,,6914090,6,Market Wire,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17103994,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,6914167,2,RIA Novosti,Al Ghardaqah,,Muhafazat al Bahr al Ahmar,Egypt,27.2574,33.8129,141
17104039,2011-02-03,Orascom,"Business,Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,6914361,1,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17104043,2011-02-03,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Police (Egypt),"Police,Government",Egypt,6914386,1,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17104092,2011-02-03,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,6914583,1,Agence France-Presse,,,,Egypt,30.0626,31.2497,141
17104093,2011-02-03,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,6914586,4,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17104140,2011-02-03,Activist (Egypt),"Human Rights IGOs,Nongovernmental Organization (International),Human Rights NGOs,Nongovernmental Organizations / Activists",Egypt,Demonstrate for leadership change,1411,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,6914821,3,Associated Press Newswires,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,1411
17104150,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate for leadership change,1411,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,6914856,1,Agence France-Presse,,,,Egypt,30.0626,31.2497,1411
17104164,2011-02-03,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,6914973,6,SBS World News Headline Stories,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17104265,2011-02-03,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,6915465,4,PNA (Philippines News Agency),Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17104323,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,6915720,4,Dow Jones International News,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17104362,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Egypt,,Egypt,6915983,2,Guardian Unlimited,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17104363,2011-02-03,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,6915983,6,Guardian Unlimited,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17104389,2011-02-03,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,6916190,1,The Wall Street Journal,,,,Egypt,30.0626,31.2497,141
17104424,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7291056,3,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17104449,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,7291172,1,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17104514,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,7291473,1,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17104618,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,7291904,1,Kyodo News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17104649,2011-02-03,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate for leadership change,1411,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,7292013,4,The Wall Street Journal,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,1411
17104713,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Obstruct passage, block",144,-7.5,Unspecified Actor,Unspecified,,7292113,5,Guardian Unlimited,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,144
17104763,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,7292234,3,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17104766,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,7292246,3,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17104778,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Egyptian Armed Forces,"Government,Military",Egypt,7292312,1,RIA Novosti,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17104808,2011-02-03,Men (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7292381,3,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17104833,2011-02-03,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7292494,2,BBC Monitoring European,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17104835,2011-02-03,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7292500,2,BBC Monitoring Media,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17104866,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7292589,5,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17104919,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,7292758,1,The Scotsman,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
17104939,2011-02-03,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Egyptian Armed Forces,"Government,Military",Egypt,7292859,4,Agence France-Presse,,,,Egypt,30.0626,31.2497,141
17104992,2011-02-03,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,7652805,5,Daily Telegraph,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17105006,2011-02-03,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,7652936,2,The Sydney Morning Herald,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17105007,2011-02-03,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,7652936,5,The Sydney Morning Herald,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17105038,2011-02-03,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,7653023,2,Thai News Service,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17105052,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Unspecified Actor,Unspecified,,7653123,6,The Australian,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
17105055,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,7653158,1,RIA Novosti,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
17105060,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,7653163,1,RIA Novosti,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,145
17105079,2011-02-03,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,United Nations,"International Government Organization,Global,Global Diplomatic IGOs",,7653333,4,The Nation (Thailand),Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17105098,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8283131,2,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17105099,2011-02-03,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Egyptian Armed Forces,"Government,Military",Egypt,8283134,5,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17105105,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate for leadership change,1411,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,8283135,1,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,1411
17105222,2011-02-03,Main Opposition (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8283250,2,RIA Novosti,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17105274,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Kathimerini,"Social,Media,News,Print News",Greece,8283304,4,Athens News Agency,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17105314,2011-02-03,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,Demonstrate or rally,141,-6.5,Unspecified Actor,Unspecified,,8283369,4,Reuters News,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17105346,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,8283403,1,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17105415,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Egyptian Armed Forces,"Government,Military",Egypt,8283496,6,RIA Novosti,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17105446,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,8283542,2,The Toronto Star,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17105448,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate for leadership change,1411,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,8283551,1,Reuters News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,1411
17105451,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,8283557,2,The Toronto Star,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,141
17105496,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Hosni Mubarak,"Executive Office,Government,Elite,Executive",Egypt,8283621,1,Kyodo News,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17105515,2011-02-03,Citizen (Egypt),"Social,General Population / Civilian / Social",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,8283646,4,Reuters News,Ismailia,,Ismailia Governorate,Egypt,30.6043,32.2723,145
17105512,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Military Personnel - Special (Egypt),"Government,Military",Egypt,8283646,5,Reuters News,Ismailia,,Ismailia Governorate,Egypt,30.6043,32.2723,141
17105524,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Egypt,,Egypt,8283660,1,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17105525,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Militant (Egypt),Unidentified Forces,Egypt,8283660,1,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17105592,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Egypt,,Egypt,8283754,1,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17105593,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Militant (Egypt),Unidentified Forces,Egypt,8283754,1,Agence France-Presse,Tahrir Square,,Muhafazat al Qahirah,Egypt,30.0453,31.2354,145
17105633,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,Demonstrate or rally,141,-6.5,Police (Egypt),"Police,Government",Egypt,8283821,3,Agence France-Presse,Cairo,,Muhafazat al Qahirah,Egypt,30.0626,31.2497,141
17105634,2011-02-03,Protester (Egypt),"Protestors / Popular Opposition / Mobs,Dissident",Egypt,"Protest violently, riot",145,-7.5,Police (Egypt),"Police,Government",Egypt,8283821,5,Agence France-Presse,Suez,,As Suways,Egypt,29.9737,32.5263,145
